"","year","rating","id","imdbid","title","titleId"
"417",1939,3,593,"0031971","Stagecoach","tt0031971"
"418",1939,2,1239,"0032145","Wuthering Heights","tt0032145"
"419",1939,2,1245,"0031385","Goodbye, Mr. Chips","tt0031385"
"420",1939,3,1259,"0031725","Ninotchka","tt0031725"
"421",1939,2,1368,"0031516","Juarez","tt0031516"
"422",1939,3,1370,"0031210","Dark Victory","tt0031210"
"423",1939,2,1371,"0031826","Essex and Elizabeth","tt0031826"
"424",1939,2,1382,"0032155","Young Mr. Lincoln","tt0032155"
"425",1939,2,1383,"0031507","Jesse James","tt0031507"
"426",1939,2,1384,"0031252","Drums Along the Mohawk","tt0031252"
"427",1939,2,1385,"0031981","Story of Alexander Graham Bell, The","tt0031981"
"428",1939,0,1973,"0031322","Flying Deuces, The","tt0031322"
"429",1939,0,2086,"0031455","Hunchback of Notre Dame, The","tt0031455"
"430",1939,2,2372,"0031060","At the Circus","tt0031060"
"431",1939,3,2555,"0031387","Gorilla, The","tt0031387"
"432",1939,1,2622,"0031680","Mr. Wong in Chinatown","tt0031680"
"433",1939,1,2851,"0031742","Of Mice and Men","tt0031742"
"434",1939,3,3089,"0031885","Rules of the Game, The","tt0031885"
"435",1939,3,3723,"0031066","Babes in Arms","tt0031066"
"436",1939,3,5634,"0031225","Destry Rides Again","tt0031225"
"437",1939,3,5763,"0031709","Nancy Drew... Reporter","tt0031709"
"438",1939,3,5863,"0031022","Adventures of Sherlock Holmes, The","tt0031022"
"439",1939,2,5946,"0031679","Mr. Smith Goes to Washington","tt0031679"
"440",1939,3,7322,"0031505","Jamaica Inn","tt0031505"
"441",1939,2,8098,"0031514","Le jour se l&egrave;ve","tt0031514"
"442",1939,0,8511,"0031397","Gulliver&#39;s Travels","tt0031397"
"443",1939,3,9038,"0031593","Love Affair","tt0031593"
"444",1940,1,478,"0032910","Pinocchio","tt0032910"
"445",1940,3,618,"0032976","Rebecca","tt0032976"
"446",1940,0,1265,"0033152","Thief of Bagdad, The","tt0033152"
"447",1940,3,1501,"0032811","Mortal Storm, The","tt0032811"
"448",1940,2,1355,"0032349","Comrade X","tt0032349"
"449",1940,1,1356,"0032273","Boom Town","tt0032273"
"450",1940,0,1357,"0033105","Strange Cargo","tt0033105"
"451",1940,0,1366,"0032983","Return of Frank James, The","tt0032983"
"452",1940,2,1373,"0032194","All This, and Heaven Too","tt0032194"
"453",1940,2,1380,"0032701","Letter, The","tt0032701"
"454",1940,3,1387,"0032551","Grapes of Wrath, The","tt0032551"
"455",1940,0,1975,"0032339","A Chump at Oxford","tt0032339"
"456",1940,3,2556,"0032215","Ape, The","tt0032215"
"457",1940,1,2678,"0033021","Santa Fe Trail","tt0033021"
"458",1940,3,3033,"0032599","His Girl Friday","tt0032599"
"459",1940,3,3050,"0033028","Sea Hawk, The","tt0033028"
"460",1940,3,3470,"0032553","Great Dictator, The","tt0032553"
"461",1940,3,4257,"0032943","Pride and Prejudice","tt0032943"
"462",1940,3,4354,"0032946","Primrose Path","tt0032946"
"463",1940,2,4363,"0032406","Chamber of Horrors / Door with the Seven Locks","tt0032406"
"464",1940,3,4415,"0032376","Dance, Girl, Dance","tt0032376"
"465",1940,3,4943,"0032904","Philadelphia Story, The","tt0032904"
"466",1940,0,5039,"0032455","Fantasia","tt0032455"
"467",1940,3,5320,"0032211","Anne Of Windy Poplars","tt0032211"
"468",1940,3,5773,"0031359","Gaslight","tt0031359"
"469",1940,3,5802,"0032690","Last Alarm, The","tt0032690"
"470",1940,1,7311,"0032484","Foreign Correspondent","tt0032484"
"471",1940,3,7861,"0033045","Shop Around the Corner, The","tt0033045"
"472",1940,1,8480,"0032676","Knute Rockne All American","tt0032676"
"473",1941,2,1331,"0034328","Two-Faced Woman","tt0034328"
"474",1941,3,1512,"0034175","Shanghai Gesture, The","tt0034175"
"475",1941,1,1230,"0033870","Maltese Falcon, The","tt0033870"
"476",1941,1,1266,"0033467","Citizen Kane","tt0033467"
"477",1941,2,1117,"0033563","Dumbo","tt0033563"
"478",1941,2,1372,"0033836","Little Foxes, The","tt0033836"
"479",1941,2,1386,"0033804","Lady Eve, The","tt0033804"
"480",1941,3,1682,"0033533","Devil and Miss Jones, The","tt0033533"
"481",1941,1,1941,"0033727","Mr. Bug Goes to Town","tt0033727"
"482",1941,1,2410,"0033717","High Sierra","tt0033717"
"483",1941,2,2436,"0034398","Wolf Man, The","tt0034398"
"484",1941,3,2446,"0033459","Cheers for Miss Bishop","tt0033459"
"485",1941,1,2468,"0033902","Men of Boys Town","tt0033902"
"486",1941,0,2867,"0033627","49th Parallel","tt0033627"
"487",1941,3,2906,"0033436","Buck Privates","tt0033436"
"488",1941,3,2910,"0033723","Hold That Ghost","tt0033723"
"489",1941,3,3717,"0033891","Meet John Doe","tt0033891"
"490",1941,3,4359,"0034240","Sullivan&#39;s Travels","tt0034240"
"491",1941,3,6171,"0033928","Murder by Invitation","tt0033928"
"492",1941,1,6318,"0033802","Ladies In Retirement","tt0033802"
"493",1941,3,7329,"0034248","Suspicion","tt0034248"
"494",1941,0,8625,"0034241","Sun valley serenade","tt0034241"
"495",1941,3,8983,"0033729","How Green Was My Valley","tt0033729"
"496",1941,3,9025,"0034091","Reluctant Dragon, The","tt0034091"
"497",1941,3,9192,"0033787","King of the Zombies","tt0033787"
"498",1941,2,10347,"0033373","Ball of Fire","tt0033373"
"499",1942,3,681,"0035019","Major and the Minor, The","tt0035019"
"500",1942,3,689,"0035140","Now, Voyager","tt0035140"
"501",1942,1,1076,"0034583","Casablanca","tt0034583"
"502",1942,2,1289,"0035015","Magnificent Ambersons, The","tt0035015"
"503",1942,1,1116,"0034492","Bambi","tt0034492"
"504",1942,1,1388,"0035360","Son of Fury: The Story of Benjamin Blake","tt0035360"
"505",1942,3,1675,"0034746","For Me and My Gal","tt0034746"
"506",1942,3,1686,"0034882","I Married an Angel","tt0034882"
"507",1942,3,2708,"0034587","Cat People","tt0034587"
"508",1942,0,3518,"0034521","Black Dragons","tt0034521"
"509",1942,0,3789,"0034591","There Was a Father","tt0034591"
"510",1942,2,3875,"0035415","Tales of Manhattan","tt0035415"
"511",1942,3,4475,"0033874","Man Who Came to Dinner, The","tt0033874"
"512",1942,3,4870,"0035567","Woman of the Year","tt0035567"
"513",1942,0,5303,"0035446","To Be or Not to Be","tt0035446"
"514",1942,1,5859,"0035317","Sherlock Holmes and the Secret Weapon","tt0035317"
"515",1942,1,5938,"0035279","Saboteur","tt0035279"
"516",1942,1,5939,"0035279","Saboteur","tt0035279"
"517",1942,3,6384,"0035093","Mrs. Miniver","tt0035093"
"518",1942,0,7696,"0036326","Saludos Amigos","tt0036326"
"519",1942,1,7697,"0034613","Corpse Vanishes, The","tt0034613"
"520",1942,3,10343,"0034770","Gay Sisters, The","tt0034770"
"521",1943,3,1374,"0036230","Old Acquaintance","tt0036230"
"522",1943,3,1375,"0036515","Watch on the Rhine","tt0036515"
"523",1943,1,1691,"0035942","Girl Crazy","tt0035942"
"524",1943,3,1955,"0036027","I Walked with a Zombie","tt0036027"
"525",1943,1,1959,"0036363","Sky&#39;s the Limit, The","tt0036363"
"526",1943,0,1987,"0036323","Sahara","tt0036323"
"527",1943,0,1988,"0035957","Guadalcanal Diary","tt0035957"
"528",1943,3,2407,"0036418","Tender Comrade","tt0036418"
"529",1943,3,3753,"0036506","Day of Wrath","tt0036506"
"530",1943,2,3839,"0036112","Life and Death of Colonel Blimp, The","tt0036112"
"531",1943,3,3890,"0035753","Le Corbeau: The Raven","tt0035753"
"532",1943,3,4617,"0036342","Shadow of a Doubt","tt0036342"
"533",1943,0,4699,"0036400","Judo Saga (Sanshiro Sugata)","tt0036400"
"534",1943,3,5209,"0035770","Cry &#39;Havoc&#39;","tt0035770"
"535",1943,0,5554,"0035881","Fires Were Started","tt0035881"
"536",1943,1,6310,"0036244","Ox-Bow Incident, The","tt0036244"
"537",1943,3,6315,"0036367","So Proudly We Hail!","tt0036367"
"538",1943,3,6781,"0036969","Jane Eyre","tt0036969"
"539",1943,1,7410,"0036172","More the Merrier, The","tt0036172"
"540",1943,1,7475,"0035017","La main du diable","tt0035017"
"541",1943,3,7834,"0035636","Angels of Sin","tt0035636"
"542",1943,3,8090,"0036341","Seventh Victim, The","tt0036341"
"543",1943,3,8501,"0035735","China","tt0035735"
"544",1943,1,8801,"0035160","Ossessione","tt0035160"
"545",1943,3,10283,"0036160","Millions Like Us","tt0036160"
"546",1944,3,201,"0036613","Arsenic and Old Lace","tt0036613"
"547",1944,3,1416,"0036775","Double Indemnity","tt0036775"
"548",1944,2,1376,"0037094","Mr. Skeffington","tt0037094"
"549",1944,3,1676,"0037059","Meet Me in St. Louis","tt0037059"
"550",1944,2,1683,"0036891","Hail the Conquering Hero","tt0036891"
"551",1944,0,2045,"0036914","Torment","tt0036914"
"552",1944,1,2181,"0037469","Window in the Window","tt0037469"
"553",1944,3,2715,"0037008","Laura","tt0037008"
"554",1944,3,3134,"0036723","Cover Girl","tt0036723"
"555",1944,3,3154,"0037280","Since You Went Away","tt0037280"
"556",1944,3,3245,"0037382","To Have and Have Not","tt0037382"
"557",1944,3,3279,"0036940","I&#39;ll Be Seeing You","tt0036940"
"558",1944,3,4222,"0037120","National Velvet","tt0037120"
"559",1944,3,4698,"0036947","Most Beautiful (Ichiban utsukushiku), The","tt0036947"
"560",1944,3,5983,"0037017","Lifeboat","tt0037017"
"561",1944,0,6319,"0038166","Three Caballeros, The","tt0038166"
"562",1944,1,6420,"0037076","Minstrel Man","tt0037076"
"563",1944,3,6515,"0036695","A Canterbury Tale","tt0036695"
"564",1944,3,9270,"0037415","Uninvited, The","tt0037415"
"565",1944,1,9718,"0036818","Die Feuerzangenbowle","tt0036818"
"566",1945,3,794,"0037913","Mildred Pierce","tt0037913"
"567",1945,3,1213,"0037800","I Know Where I&#39;m Going","tt0037800"
"568",1945,3,1280,"0038924","Seventh Veil, The","tt0038924"
"569",1945,3,1544,"0037558","Brief Encounter","tt0037558"
"570",1945,0,1639,"0037508","Along Came Jones","tt0037508"
"571",1945,3,2004,"0037820","Isle of the Dead","tt0037820"
"572",1945,3,2434,"0037671","Enchanted Cottage, The","tt0037671"
"573",1945,0,3271,"0037954","Objective, Burma!","tt0037954"
"574",1945,2,3583,"0037884","Lost Weekend, The","tt0037884"
"575",1945,1,3999,"0037638","Detour","tt0037638"
"576",1945,3,4252,"0038109","Spellbound","tt0038109"
"577",1945,3,4428,"0038890","Rome, Open City","tt0038890"
"578",1945,3,5081,"0038057","Scarlet Street","tt0038057"
"579",1945,2,5129,"0037674","Children of Paradise","tt0037674"
"580",1945,3,5677,"0037843","Keep Your Powder Dry","tt0037843"
"581",1945,3,5856,"0038259","Woman in Green, The","tt0038259"
"582",1945,0,6017,"0037514","Anchors Aweigh","tt0037514"
"583",1945,2,6848,"0037365","Thin Man Goes Home","tt0037365"
"584",1945,1,6945,"0038017","Red Dragon, The","tt0038017"
"585",1945,3,7185,"0037635","Dead of Night","tt0037635"
"586",1945,3,7835,"0037630","Les dames du Bois de Boulogne","tt0037630"
"587",1945,3,9005,"0038250","Wicked Lady, The","tt0038250"
"588",1945,3,10235,"0037865","Leave Her to Heaven","tt0037865"
"589",1945,3,10345,"0037614","Corn Is Green, The","tt0037614"
"590",1946,2,622,"0038787","Notorious","tt0038787"
"591",1946,3,786,"0038589","Harvey Girls, The","tt0038589"
"592",1946,1,971,"0038355","Big Sleep, The","tt0038355"
"593",1946,1,1424,"0038854","Postman Always Rings Twice, The","tt0038854"
"594",1946,0,1231,"0038733","Stairway to Heaven","tt0038733"
"595",1946,3,1268,"0038348","Beauty and the Beast","tt0038348"
"596",1946,0,1377,"0038461","Deception","tt0038461"
"597",1946,3,1381,"0038474","Devotion","tt0038474"
"598",1946,3,1680,"0039054","Two Sisters from Boston","tt0039054"
"599",1946,3,2235,"0038650","It&#39;s a Wonderful Life","tt0038650"
"600",1946,1,2654,"0038661","Jolson Story, The","tt0038661"
"601",1946,0,2809,"0038559","Gilda","tt0038559"
"602",1946,3,3145,"0038990","Strange Woman, The","tt0038990"
"603",1946,1,3783,"0038762","My Darling Clementine","tt0038762"
"604",1946,2,3982,"0036868","Best Years of Our Lives, The","tt0036868"
"605",1946,3,4002,"0038494","Dressed to Kill","tt0038494"
"606",1946,2,4900,"0038499","Duel in the sun","tt0038499"
"607",1946,1,5497,"0038409","Chase, The","tt0038409"
"608",1946,2,5646,"0038969","Song of the South","tt0038969"
"609",1946,1,5872,"0039017","Terror by Night","tt0039017"
"610",1946,1,5961,"0038453","Dark Corner, The","tt0038453"
"611",1946,3,7671,"0038991","Stranger, The","tt0038991"
"612",1946,1,8052,"0038718","Make Mine Music","tt0038718"
"613",1946,3,8354,"0039112","Years Between, The","tt0039112"
"614",1946,2,9182,"0038574","Great Expectations","tt0038574"
"615",1946,3,10597,"0038934","She-Wolf of London","tt0038934"
"616",1947,3,1211,"0039192","Black Narcissus","tt0039192"
"617",1947,1,1235,"0039360","Exile, The","tt0039360"
"618",1947,2,1278,"0039677","Odd Man Out","tt0039677"
"619",1947,2,1679,"0039431","Good News","tt0039431"
"620",1947,3,1681,"0039819","Shocking Miss Pilgrim, The","tt0039819"
"621",1947,3,2287,"0039349","Egg and I, The","tt0039349"
"622",1947,2,2330,"0039694","Paradine Case, The","tt0039694"
"623",1947,3,3047,"0039420","Ghost and Mrs. Muir, The","tt0039420"
"624",1947,2,3112,"0039441","Gunfighters","tt0039441"
"625",1947,2,4411,"0039286","Crossfire","tt0039286"
"626",1947,2,5779,"0039236","Calendar Girl","tt0039236"
"627",1947,2,6550,"0039689","Build My Gallows High","tt0039689"
"628",1947,3,7432,"0039650","Nada","tt0039650"
"629",1947,1,8053,"0039404","Fun &amp; Fancy Free","tt0039404"
"630",1947,3,8619,"0039204","Body and Soul","tt0039204"
"631",1947,3,8646,"0039324","Dishonored Lady","tt0039324"
"632",1947,3,8729,"0039938","Unfinished Dance, The","tt0039938"
"633",1947,0,8756,"0040525","Lady from Shanghai, The","tt0040525"
"634",1947,3,8989,"0039628","Miracle on 34th Street","tt0039628"
"635",1947,1,9598,"0039416","Gentleman&#39;s Agreement","tt0039416"
"636",1947,3,10350,"0039969","Voice of the Turtle, The","tt0039969"
"637",1947,2,10523,"0039302","Dark Passage","tt0039302"
"638",1947,3,10635,"0039631","Monsieur Verdoux","tt0039631"
"639",1948,0,1320,"0040724","Red River","tt0040724"
"640",1948,3,1229,"0040725","Red Shoes, The","tt0040725"
"641",1948,1,1232,"0040416","Hamlet","tt0040416"
"642",1948,2,1236,"0040183","Bonnie Prince Charlie","tt0040183"
"643",1948,3,1241,"0040321","Enchantment","tt0040321"
"644",1948,2,1262,"0040098","Anna Karenina","tt0040098"
"645",1948,0,1354,"0040242","Command Decision","tt0040242"
"646",1948,0,1601,"0156031","Rudolph the Red-Nosed Reindeer","tt0156031"
"647",1948,3,1677,"0040308","Easter Parade","tt0040308"
"648",1948,0,2040,"0040746","Rope","tt0040746"
"649",1948,3,2098,"0040806","Snake Pit, The","tt0040806"
"650",1948,1,2256,"0040214","Casbah","tt0040214"
"651",1948,1,2300,"0040379","Fuller Brush Man, The","tt0040379"
"652",1948,3,2445,"0040613","Mr. Blandings Builds His Dream House","tt0040613"
"653",1948,0,3239,"0040897","Treasure of the Sierra Madre, The","tt0040897"
"654",1948,3,4390,"0040458","I Remember Mama","tt0040458"
"655",1948,2,4944,"0041088","Act of Violence","tt0041088"
"656",1948,1,5115,"0040202","Call Northside 777","tt0040202"
"657",1948,3,6363,"0040491","Joan of Arc","tt0040491"
"658",1948,2,6517,"0040522","Bicycle Thieves","tt0040522"
"659",1948,1,8054,"0040580","Melody Time","tt0040580"
"660",1948,1,8264,"0040558","Macbeth","tt0040558"
"661",1948,0,8559,"0039949","It Happened in Europe","tt0039949"
"662",1948,3,10163,"0040068","Abbott and Costello Meet Frankenstein","tt0040068"
"663",1948,1,10359,"0040636","Naked City, The","tt0040636"
"664",1948,3,10524,"0040506","Key Largo","tt0040506"
"665",1948,3,10599,"0039220","Brighton Rock","tt0039220"
"666",1949,0,611,"0041959","Third Man, The","tt0041959"
"667",1949,3,1684,"0041158","Barkleys of Broadway, The","tt0041158"
"668",1949,3,1690,"0041716","On the Town","tt0041716"
"669",1949,3,1716,"0041090","Adam&#39;s Rib","tt0041090"
"670",1949,3,1736,"0041746","Pinky","tt0041746"
"671",1949,3,1841,"0040221","Caught","tt0040221"
"672",1949,0,1986,"0041859","Set-Up, The","tt0041859"
"673",1949,3,2232,"0041594","Little Women","tt0041594"
"674",1949,0,2651,"0041650","Mighty Joe Young","tt0041650"
"675",1949,2,2849,"0041628","Man on the Eiffel Tower, The","tt0041628"
"676",1949,3,3539,"0041154","Late Spring","tt0041154"
"677",1949,3,3967,"0041587","A Letter to Three Wives","tt0041587"
"678",1949,1,4008,"0041546","Kind Hearts and Coronets","tt0041546"
"679",1949,1,4554,"0041386","Fountainhead, The","tt0041386"
"680",1949,3,6358,"0041452","Heiress, The","tt0041452"
"681",1949,2,7018,"0041498","I Was a Male War Bride","tt0041498"
"682",1949,0,7059,"0041094","Adventures of Ichabod and Mr. Toad, The","tt0041094"
"683",1949,3,7341,"0042004","Under Capricorn","tt0042004"
"684",1949,1,9597,"0041113","All the King&#39;s Men","tt0041113"
"685",1949,0,9702,"0041947","Tarzan&#39;s Magic Fountain","tt0041947"
"686",1949,0,9982,"0040497","Jour de Fete","tt0040497"
"687",1949,3,10135,"0042031","Flame of My Love","tt0042031"
"688",1949,3,10174,"0041373","Flamingo Road","tt0041373"
"689",1949,3,10420,"0041257","Come to the Stable","tt0041257"
"690",1950,3,139,"0042192","All About Eve","tt0042192"
"691",1950,3,608,"0043014","Sunset Blvd.","tt0043014"
"692",1950,3,1057,"0042332","Cinderella","tt0042332"
"693",1950,0,1402,"0042876","Rashomon","tt0042876"
"694",1950,3,1678,"0043012","Summer Stock","tt0043012"
"695",1950,1,2099,"0042208","Asphalt Jungle, The","tt0042208"
"696",1950,2,2596,"0042546","Harvey","tt0042546"
"697",1950,2,3295,"0041719","Orpheus","tt0041719"
"698",1950,3,3990,"0042276","Born Yesterday","tt0042276"
"699",1950,1,4031,"0042469","Flying Saucer, The","tt0042469"
"700",1950,2,4417,"0042593","In a Lonely Place","tt0042593"
"701",1950,3,4521,"0043871","Odette","tt0043871"
"702",1950,3,5232,"0042792","No Way Out","tt0042792"
"703",1950,1,5350,"0042369","D.O.A.","tt0042369"
"704",1950,3,6233,"0042994","Stage Fright","tt0042994"
"705",1950,3,7144,"0042958","Scandal","tt0042958"
"706",1950,3,7836,"0042436","Les enfants terribles","tt0042436"
"707",1950,3,8363,"0043045","Three Secrets","tt0043045"
"708",1950,0,9700,"0043025","Tarzan and the Slave Girl","tt0043025"
"709",1950,3,10059,"0042296","Caged","tt0042296"
"710",1950,0,10181,"0042832","Panic in the Streets","tt0042832"
"711",1951,2,871,"0043338","Ace In The Hole","tt0043338"
"712",1951,2,1417,"0044079","Strangers on a Train","tt0044079"
"713",1951,3,1207,"0043274","Alice in Wonderland","tt0043274"
"714",1951,0,1491,"0043265","African Queen, The","tt0043265"
"715",1951,3,1916,"0043456","Day the Earth Stood Still, The","tt0043456"
"716",1951,3,2930,"0044081","A Streetcar Named Desire","tt0044081"
"717",1951,3,2977,"0044030","Show Boat","tt0044030"
"718",1951,1,2989,"0042619","Diary of a Country Priest","tt0042619"
"719",1951,1,3389,"0043278","An American in Paris","tt0043278"
"720",1951,3,3222,"0043313","Early Summer","tt0043313"
"721",1951,1,3293,"0044121","Thing from Another World, The","tt0044121"
"722",1951,3,3825,"0043332","Bellissima","tt0043332"
"723",1951,3,4510,"0044100","Take Care of My Little Girl","tt0044100"
"724",1951,3,5092,"0043949","Quo Vadis","tt0043949"
"725",1951,3,5739,"0043390","Cause for Alarm!","tt0043390"
"726",1951,3,6498,"0044205","Westward the Women","tt0044205"
"727",1951,3,7157,"0043614","Idiot, The","tt0043614"
"728",1951,3,7435,"0044092","Surcos","tt0044092"
"729",1951,1,9703,"0043695","Tarzan&#39;s Peril","tt0043695"
"730",1952,3,612,"0045152","Singin&#39; in the Rain","tt0045152"
"731",1952,2,1243,"0043769","Magic Box, The","tt0043769"
"732",1952,0,1465,"0044419","Big Sky, The","tt0044419"
"733",1952,3,1689,"0044855","Lovely to Look at","tt0044855"
"734",1952,2,2704,"0044706","High Noon","tt0044706"
"735",1952,1,2737,"0045061","Quiet Man, The","tt0045061"
"736",1952,3,3403,"0044502","Clash by Night","tt0044502"
"737",1952,3,5972,"0043686","Forbidden Games","tt0043686"
"738",1952,1,6917,"0044837","Limelight","tt0044837"
"739",1952,1,6941,"0045162","Snows of Kilimanjaro, The","tt0045162"
