data_id;iso;event_id_cnty;event_id_no_cnty;event_date;year;time_precision;event_type;sub_event_type;actor1;assoc_actor_1;inter1;actor2;assoc_actor_2;inter2;interaction;region;country;admin1;admin2;admin3;location;latitude;longitude;geo_precision;source;source_scale;notes;fatalities;timestamp;iso3
8766963;616;POL3745;3745;19.12.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Zachodniopomorskie;Stargardzki;;Stargard;53.3368;15.0348;1;24kurier;National;On 19 December 2021, activists gathered for a rally in Stargard, protesting against a new law on media ownership, which they perceive as a harmful pressure of the government against independent media. [size=no report];0;1641935011;POL
8767140;616;POL3722;3722;19.12.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Malopolskie;Wielicki;;Niepolomice;50.0324;20.2164;1;Bochnianin;National;On 19 December 2021, about 30 activists gathered for a rally in Niepolomice, protesting against a new law on media ownership, which they perceive as a harmful pressure of the government against independent media. [size=about 30];0;1641935012;POL
8767150;616;POL3683;3683;19.12.2021;2021;1;Riots;Mob violence;Rioters (International);Refugees/IDPs (International);5;Military Forces of Poland (2015-);Police Forces of Poland (2015-);1;15;Europe;Poland;Podlaskie;Hajnowski;;Czeremcha;52.515;23.3509;2;Border Guard (Poland);National;On 19 December 2021, 26 refugees attempted to cross the border from Belarus to Poland near Czeremcha. Polish police and military forces clashed with them and prevented them from crossing. [size=26];0;1641935012;POL
8767161;616;POL3721;3721;19.12.2021;2021;1;Riots;Mob violence;Rioters (International);Refugees/IDPs (International);5;Military Forces of Poland (2015-);Police Forces of Poland (2015-);1;15;Europe;Poland;Podlaskie;Hajnowski;;Narewka;52.8361;23.7565;2;Border Guard (Poland);National;On 19 December 2021, refugees attempted to cross the border from Belarus to Poland near Narewka, damaging the wire fence. Polish police and military forces clashed with them and prevented them from crossing. [size=no report];0;1641935012;POL
8767164;616;POL3686;3686;19.12.2021;2021;1;Riots;Mob violence;Rioters (International);Refugees/IDPs (International);5;Military Forces of Poland (2015-);Police Forces of Poland (2015-);1;15;Europe;Poland;Podlaskie;Hajnowski;;Dubicze Cerkiewne;52.6504;23.4404;2;Border Guard (Poland);National;On 19 December 2021, refugees attempted to cross the border from Belarus to Poland near Dubicze Cerkiewne, damaging the wire fence. Polish police and military forces clashed with them and prevented them from crossing. [size=no report];0;1641935012;POL
8767165;616;POL3735;3735;19.12.2021;2021;1;Riots;Mob violence;Rioters (International);Refugees/IDPs (International);5;Military Forces of Poland (2015-);Police Forces of Poland (2015-);1;15;Europe;Poland;Podlaskie;Augustowski;;Plaska;53.9045;23.2645;2;Border Guard (Poland);National;On 19 December 2021, refugees attempted to cross the border from Belarus to Poland near Plaska, damaging the wire fence. Polish police and military forces clashed with them and prevented them from crossing. [size=no report];0;1641935012;POL
8767219;616;POL3692;3692;19.12.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Kujawsko-Pomorskie;Grudziadz;;Grudziadz;53.4854;18.7537;1;Committee for the Defence of Democracy;New media;On 19 December 2021, activists gathered for a rally in Grudziadz, protesting against a new law on media ownership, which they perceive as a harmful pressure of the government against independent media. [size=no report];0;1641935013;POL
8767220;616;POL3720;3720;19.12.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Kujawsko-Pomorskie;Nakielski;;Naklo nad Notecia;53.1387;17.6001;1;Committee for the Defence of Democracy;New media;On 19 December 2021, activists gathered for a rally in Naklo nad Notecia, protesting against a new law on media ownership, which they perceive as a harmful pressure of the government against independent media. [size=no report];0;1641935013;POL
8767222;616;POL3713;3713;19.12.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Dolnoslaskie;Lubanski;;Luban;51.1175;15.289;1;Committee for the Defence of Democracy;New media;On 19 December 2021, activists gathered for a rally in Luban, protesting against a new law on media ownership, which they perceive as a harmful pressure of the government against independent media. [size=no report];0;1641935013;POL
8767223;616;POL3744;3744;19.12.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Zachodniopomorskie;Slawienski;;Slawno;54.3628;16.6795;1;Committee for the Defence of Democracy;New media;On 19 December 2021, about 40 activists gathered for a rally in Slawno, protesting against a new law on media ownership, which they perceive as a harmful pressure of the government against independent media. [size=about 40];0;1641935013;POL
8767227;616;POL3766;3766;19.12.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Slaskie;Zywiecki;;Zywiec;49.6891;19.2031;1;Committee for the Defence of Democracy;New media;On 19 December 2021, activists gathered for a rally in Zywiec, protesting against a new law on media ownership, which they perceive as a harmful pressure of the government against independent media. [size=no report];0;1641935013;POL
8767231;616;POL3675;3675;19.12.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Lubelskie;Biala Podlaska;;Biala Podlaska;52.0331;23.1194;1;Committee for the Defence of Democracy;New media;On 19 December 2021, activists gathered for a rally in Biala Podlaska, protesting against a new law on media ownership, which they perceive as a harmful pressure of the government against independent media. [size=no report];0;1641935013;POL
8767233;616;POL3694;3694;19.12.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Lubelskie;Hrubieszowski;;Hrubieszow;50.8042;23.8884;1;Committee for the Defence of Democracy;New media;On 19 December 2021, activists gathered for a rally in Hrubieszow, protesting against a new law on media ownership, which they perceive as a harmful pressure of the government against independent media. [size=no report];0;1641935013;POL
8767236;616;POL3679;3679;19.12.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Kujawsko-Pomorskie;Brodnicki;;Brodnica;53.2591;19.4001;1;Czas Brodnicy;National;On 19 December 2021, about 20 activists gathered for a rally in Brodnica protesting against a new law on media ownership, which they perceive as a harmful pressure of the government against independent media. [size=about 20];0;1641935013;POL
8767287;616;POL3719;3719;19.12.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);KOD: Committee for the Defence of Democracy;6;;;0;60;Europe;Poland;Malopolskie;Myslenicki;;Myslenice;49.8355;19.9374;1;Dziennik Polski24;National;On 19 December 2021, activists including KOD members gathered for a rally in Myslenice, protesting against a new law on media ownership, which they perceive as a harmful pressure of the government against independent media. [size=no report];0;1641935013;POL
8767294;616;POL3733;3733;19.12.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Wielkopolskie;Pilski;;Pila;53.1494;16.7389;1;Eska.pl;National;On 19 December 2021, activists gathered for a rally in Pila, protesting against a new law on media ownership, which they perceive as a harmful pressure of the government against independent media. [size=no report];0;1641935013;POL
8767301;616;POL3704;3704;19.12.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);KOD: Committee for the Defence of Democracy;6;;;0;60;Europe;Poland;Malopolskie;Krakow;;Krakow;50.062;19.937;1;Fakt;National;On 19 December 2021, activists including members of KOD gathered for a rally in Krakow, protesting against a new law on media ownership, which they perceive as a harmful pressure of the government against independent media. [size=no report];0;1641935013;POL
8767302;616;POL3736;3736;19.12.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Mazowieckie;Plock;;Plock;52.5455;19.6999;1;Fakt;National;On 19 December 2021, activists gathered for a rally in Plock, protesting against a new law on media ownership, which they perceive as a harmful pressure of the government against independent media. [size=no report];0;1641935013;POL
8767303;616;POL3698;3698;19.12.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);KOD: Committee for the Defence of Democracy;6;;;0;60;Europe;Poland;Slaskie;Katowice;;Katowice;50.2597;19.0217;1;Fakt;National;On 19 December 2021, about 2000 activists, including KOD members, gathered for a rally in Katowice, protesting against a new law on media ownership, which they perceive as a harmful pressure of the government against independent media. [size=about 2000];0;1641935013;POL
8767305;100;BGR2204;2204;19.12.2021;2021;1;Protests;Peaceful protest;Protesters (Bulgaria);;6;;;0;60;Europe;Bulgaria;Sofia City;Sofia;;Sofia;42.6974;23.3212;1;Fakti.bg;National;On 19 December 2021, protesters gathered in central Sofia to protest against mandatory coronavirus vaccination certificates and other measures. [size=no report];0;1641935013;BGR
8767358;616;POL3727;3727;19.12.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Warminsko-Mazurskie;Olsztyn;;Olsztyn;53.7767;20.4765;1;Gazeta Olsztynska;National;On 19 December 2021, activists gathered for a rally in Olsztyn, protesting against a new law on media ownership, which they perceive as a harmful pressure of the government against independent media. [size=no report];0;1641935014;POL
8767359;616;POL3687;3687;19.12.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Warminsko-Mazurskie;Elcki;;Elk;53.8246;22.362;1;Gazeta Olsztynska;National;On 19 December 2021, about 100 activists gathered for a rally in Elk, protesting against a new law on media ownership, which they perceive as a harmful pressure of the government against independent media. [size=about 100];0;1641935014;POL
8767362;616;POL3691;3691;19.12.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Malopolskie;Gorlicki;;Gorlice;49.6585;21.1604;1;Halo Gorlice;National;On 19 December 2021, several dozen activists gathered for a rally in Gorlice, protesting against a new law on media ownership, which they perceive as a harmful pressure of the government against independent media. [size=several dozen];0;1641935014;POL
8767379;616;POL3678;3678;19.12.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Dolnoslaskie;Boleslawiecki;;Boleslawiec;51.2636;15.5645;1;Istotne;National;On 19 December 2021, about 200 activists gathered for a rally in Boleslawiec protesting against a new law on media ownership, which they perceive as a harmful pressure of the government against independent media. [size=about 200];0;1641935014;POL
8767489;616;POL3699;3699;19.12.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Opolskie;Kedzierzynsko-Kozielski;;Kedzierzyn-Kozle;50.3439;18.2119;1;KK 24;National;On 19 December 2021, about 20 activists gathered for a rally in Kedzierzyn-Kozle protesting against a new law on media ownership, which they perceive as a harmful pressure of the government against independent media. [size=about 20];0;1641935014;POL
8767526;616;POL3712;3712;19.12.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Lodzkie;Lowicki;;Lowicz;52.1057;19.9508;1;Lowicz24;National;On 19 December 2021, about 30 activists gathered for a rally in Lowicz, protesting against a new law on media ownership, which they perceive as a harmful pressure of the government against independent media. [size=about 30];0;1641935014;POL
8767535;616;POL3689;3689;19.12.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Dolnoslaskie;Glogowski;;Glogow;51.6632;16.0939;1;Medziowe;National;On 19 December 2021, several dozen activists gathered for a rally in Glogow, protesting against a new law on media ownership, which they perceive as a harmful pressure of the government against independent media. [size=several dozen];0;1641935014;POL
8767555;616;POL3711;3711;19.12.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Podlaskie;Lomza;;Lomza;53.1739;22.0746;1;My Lomza;National;On 19 December 2021, several dozen activists gathered for a rally in Lomza, protesting against a new law on media ownership, which they perceive as a harmful pressure of the government against independent media. [size=several dozen];0;1641935014;POL
8767575;616;POL3680;3680;19.12.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Wielkopolskie;Chodzieski;;Chodziez;52.9881;16.9138;1;Nasze Miasto Chodziez;National;On 19 December 2021, activists gathered for a rally in Chodziez, protesting against a new law on media ownership, which they perceive as a harmful pressure of the government against independent media. [size=no report];0;1641935014;POL
8767577;616;POL3690;3690;19.12.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Wielkopolskie;Gnieznienski;;Gniezno;52.536;17.5958;1;Nasze Miasto Gniezno;National;On 19 December 2021, activists gathered for a rally in Gniezno, protesting against a new law on media ownership, which they perceive as a harmful pressure of the government against independent media. [size=no report];0;1641935014;POL
8767578;616;POL3695;3695;19.12.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Kujawsko-Pomorskie;Inowroclawski;;Inowroclaw;52.7951;18.26;1;Nasze Miasto Inowroclaw;National;On 19 December 2021, activists gathered for a rally in Inowroclaw, protesting against a new law on media ownership, which they perceive as a harmful pressure of the government against independent media. [size=no report];0;1641935014;POL
8767579;616;POL3707;3707;19.12.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Pomorskie;Kwidzynski;;Kwidzyn;53.7335;18.9325;1;Nasze Miasto Kwidzyn;National;On 19 December 2021, activists gathered for a rally in Kwidzyn, protesting against a new law on media ownership, which they perceive as a harmful pressure of the government against independent media. [size=no report];0;1641935014;POL
