"","year","title","bechdel_rating","id","titleid"
"459",1940,"Sea Hawk, The",3050,3,"tt0033028"
"460",1940,"Great Dictator, The",3470,3,"tt0032553"
"461",1940,"Pride and Prejudice",4257,3,"tt0032943"
"462",1940,"Primrose Path",4354,3,"tt0032946"
"463",1940,"Chamber of Horrors / Door with the Seven Locks",4363,2,"tt0032406"
"464",1940,"Dance, Girl, Dance",4415,3,"tt0032376"
"465",1940,"Philadelphia Story, The",4943,3,"tt0032904"
"466",1940,"Fantasia",5039,0,"tt0032455"
"467",1940,"Anne Of Windy Poplars",5320,3,"tt0032211"
"468",1940,"Gaslight",5773,3,"tt0031359"
"469",1940,"Last Alarm, The",5802,3,"tt0032690"
"470",1940,"Foreign Correspondent",7311,1,"tt0032484"
"471",1940,"Shop Around the Corner, The",7861,3,"tt0033045"
"472",1940,"Knute Rockne All American",8480,1,"tt0032676"
"473",1941,"Two-Faced Woman",1331,2,"tt0034328"
"474",1941,"Shanghai Gesture, The",1512,3,"tt0034175"
"475",1941,"Maltese Falcon, The",1230,1,"tt0033870"
"476",1941,"Citizen Kane",1266,1,"tt0033467"
"477",1941,"Dumbo",1117,2,"tt0033563"
"478",1941,"Little Foxes, The",1372,2,"tt0033836"
"479",1941,"Lady Eve, The",1386,2,"tt0033804"
"480",1941,"Devil and Miss Jones, The",1682,3,"tt0033533"
"481",1941,"Mr. Bug Goes to Town",1941,1,"tt0033727"
"482",1941,"High Sierra",2410,1,"tt0033717"
"483",1941,"Wolf Man, The",2436,2,"tt0034398"
"484",1941,"Cheers for Miss Bishop",2446,3,"tt0033459"
"485",1941,"Men of Boys Town",2468,1,"tt0033902"
"486",1941,"49th Parallel",2867,0,"tt0033627"
"487",1941,"Buck Privates",2906,3,"tt0033436"
"488",1941,"Hold That Ghost",2910,3,"tt0033723"
"489",1941,"Meet John Doe",3717,3,"tt0033891"
"490",1941,"Sullivan&#39;s Travels",4359,3,"tt0034240"
"491",1941,"Murder by Invitation",6171,3,"tt0033928"
"492",1941,"Ladies In Retirement",6318,1,"tt0033802"
"493",1941,"Suspicion",7329,3,"tt0034248"
"494",1941,"Sun valley serenade",8625,0,"tt0034241"
"495",1941,"How Green Was My Valley",8983,3,"tt0033729"
"496",1941,"Reluctant Dragon, The",9025,3,"tt0034091"
"497",1941,"King of the Zombies",9192,3,"tt0033787"
"498",1941,"Ball of Fire",10347,2,"tt0033373"
"499",1942,"Major and the Minor, The",681,3,"tt0035019"
"500",1942,"Now, Voyager",689,3,"tt0035140"
"501",1942,"Casablanca",1076,1,"tt0034583"
"502",1942,"Magnificent Ambersons, The",1289,2,"tt0035015"
"503",1942,"Bambi",1116,1,"tt0034492"
"504",1942,"Son of Fury: The Story of Benjamin Blake",1388,1,"tt0035360"
"505",1942,"For Me and My Gal",1675,3,"tt0034746"
"506",1942,"I Married an Angel",1686,3,"tt0034882"
"507",1942,"Cat People",2708,3,"tt0034587"
"508",1942,"Black Dragons",3518,0,"tt0034521"
"509",1942,"There Was a Father",3789,0,"tt0034591"
"510",1942,"Tales of Manhattan",3875,2,"tt0035415"
"511",1942,"Man Who Came to Dinner, The",4475,3,"tt0033874"
"512",1942,"Woman of the Year",4870,3,"tt0035567"
"513",1942,"To Be or Not to Be",5303,0,"tt0035446"
"514",1942,"Sherlock Holmes and the Secret Weapon",5859,1,"tt0035317"
"515",1942,"Saboteur",5938,1,"tt0035279"
"516",1942,"Saboteur",5939,1,"tt0035279"
"517",1942,"Mrs. Miniver",6384,3,"tt0035093"
"518",1942,"Saludos Amigos",7696,0,"tt0036326"
"519",1942,"Corpse Vanishes, The",7697,1,"tt0034613"
"520",1942,"Gay Sisters, The",10343,3,"tt0034770"
"521",1943,"Old Acquaintance",1374,3,"tt0036230"
"522",1943,"Watch on the Rhine",1375,3,"tt0036515"
"523",1943,"Girl Crazy",1691,1,"tt0035942"
"524",1943,"I Walked with a Zombie",1955,3,"tt0036027"
"525",1943,"Sky&#39;s the Limit, The",1959,1,"tt0036363"
"526",1943,"Sahara",1987,0,"tt0036323"
"527",1943,"Guadalcanal Diary",1988,0,"tt0035957"
"528",1943,"Tender Comrade",2407,3,"tt0036418"
"529",1943,"Day of Wrath",3753,3,"tt0036506"
"530",1943,"Life and Death of Colonel Blimp, The",3839,2,"tt0036112"
"531",1943,"Le Corbeau: The Raven",3890,3,"tt0035753"
"532",1943,"Shadow of a Doubt",4617,3,"tt0036342"
"533",1943,"Judo Saga (Sanshiro Sugata)",4699,0,"tt0036400"
"534",1943,"Cry &#39;Havoc&#39;",5209,3,"tt0035770"
"535",1943,"Fires Were Started",5554,0,"tt0035881"
"536",1943,"Ox-Bow Incident, The",6310,1,"tt0036244"
"537",1943,"So Proudly We Hail!",6315,3,"tt0036367"
"538",1943,"Jane Eyre",6781,3,"tt0036969"
"539",1943,"More the Merrier, The",7410,1,"tt0036172"
"540",1943,"La main du diable",7475,1,"tt0035017"
"541",1943,"Angels of Sin",7834,3,"tt0035636"
"542",1943,"Seventh Victim, The",8090,3,"tt0036341"
"543",1943,"China",8501,3,"tt0035735"
"544",1943,"Ossessione",8801,1,"tt0035160"
"545",1943,"Millions Like Us",10283,3,"tt0036160"
"546",1944,"Arsenic and Old Lace",201,3,"tt0036613"
"547",1944,"Double Indemnity",1416,3,"tt0036775"
"548",1944,"Mr. Skeffington",1376,2,"tt0037094"
"549",1944,"Meet Me in St. Louis",1676,3,"tt0037059"
"550",1944,"Hail the Conquering Hero",1683,2,"tt0036891"
"551",1944,"Torment",2045,0,"tt0036914"
"552",1944,"Window in the Window",2181,1,"tt0037469"
"553",1944,"Laura",2715,3,"tt0037008"
"554",1944,"Cover Girl",3134,3,"tt0036723"
"555",1944,"Since You Went Away",3154,3,"tt0037280"
"556",1944,"To Have and Have Not",3245,3,"tt0037382"
"557",1944,"I&#39;ll Be Seeing You",3279,3,"tt0036940"
"558",1944,"National Velvet",4222,3,"tt0037120"
"559",1944,"Most Beautiful (Ichiban utsukushiku), The",4698,3,"tt0036947"
"560",1944,"Lifeboat",5983,3,"tt0037017"
"561",1944,"Three Caballeros, The",6319,0,"tt0038166"
"562",1944,"Minstrel Man",6420,1,"tt0037076"
"563",1944,"A Canterbury Tale",6515,3,"tt0036695"
"564",1944,"Uninvited, The",9270,3,"tt0037415"
"565",1944,"Die Feuerzangenbowle",9718,1,"tt0036818"
"566",1945,"Mildred Pierce",794,3,"tt0037913"
"567",1945,"I Know Where I&#39;m Going",1213,3,"tt0037800"
"568",1945,"Seventh Veil, The",1280,3,"tt0038924"
"569",1945,"Brief Encounter",1544,3,"tt0037558"
"570",1945,"Along Came Jones",1639,0,"tt0037508"
"571",1945,"Isle of the Dead",2004,3,"tt0037820"
"572",1945,"Enchanted Cottage, The",2434,3,"tt0037671"
"573",1945,"Objective, Burma!",3271,0,"tt0037954"
"574",1945,"Lost Weekend, The",3583,2,"tt0037884"
"575",1945,"Detour",3999,1,"tt0037638"
"576",1945,"Spellbound",4252,3,"tt0038109"
"577",1945,"Rome, Open City",4428,3,"tt0038890"
"578",1945,"Scarlet Street",5081,3,"tt0038057"
"579",1945,"Children of Paradise",5129,2,"tt0037674"
"580",1945,"Keep Your Powder Dry",5677,3,"tt0037843"
"581",1945,"Woman in Green, The",5856,3,"tt0038259"
"582",1945,"Anchors Aweigh",6017,0,"tt0037514"
"583",1945,"Thin Man Goes Home",6848,2,"tt0037365"
"584",1945,"Red Dragon, The",6945,1,"tt0038017"
"585",1945,"Dead of Night",7185,3,"tt0037635"
"586",1945,"Les dames du Bois de Boulogne",7835,3,"tt0037630"
"587",1945,"Wicked Lady, The",9005,3,"tt0038250"
"588",1945,"Leave Her to Heaven",10235,3,"tt0037865"
"589",1945,"Corn Is Green, The",10345,3,"tt0037614"
"590",1946,"Notorious",622,2,"tt0038787"
"591",1946,"Harvey Girls, The",786,3,"tt0038589"
"592",1946,"Big Sleep, The",971,1,"tt0038355"
"593",1946,"Postman Always Rings Twice, The",1424,1,"tt0038854"
"594",1946,"Stairway to Heaven",1231,0,"tt0038733"
"595",1946,"Beauty and the Beast",1268,3,"tt0038348"
"596",1946,"Deception",1377,0,"tt0038461"
"597",1946,"Devotion",1381,3,"tt0038474"
"598",1946,"Two Sisters from Boston",1680,3,"tt0039054"
"599",1946,"It&#39;s a Wonderful Life",2235,3,"tt0038650"
"600",1946,"Jolson Story, The",2654,1,"tt0038661"
"601",1946,"Gilda",2809,0,"tt0038559"
"602",1946,"Strange Woman, The",3145,3,"tt0038990"
"603",1946,"My Darling Clementine",3783,1,"tt0038762"
"604",1946,"Best Years of Our Lives, The",3982,2,"tt0036868"
"605",1946,"Dressed to Kill",4002,3,"tt0038494"
"606",1946,"Duel in the sun",4900,2,"tt0038499"
"607",1946,"Chase, The",5497,1,"tt0038409"
"608",1946,"Song of the South",5646,2,"tt0038969"
"609",1946,"Terror by Night",5872,1,"tt0039017"
"610",1946,"Dark Corner, The",5961,1,"tt0038453"
"611",1946,"Stranger, The",7671,3,"tt0038991"
"612",1946,"Make Mine Music",8052,1,"tt0038718"
"613",1946,"Years Between, The",8354,3,"tt0039112"
"614",1946,"Great Expectations",9182,2,"tt0038574"
"615",1946,"She-Wolf of London",10597,3,"tt0038934"
"616",1947,"Black Narcissus",1211,3,"tt0039192"
"617",1947,"Exile, The",1235,1,"tt0039360"
"618",1947,"Odd Man Out",1278,2,"tt0039677"
"619",1947,"Good News",1679,2,"tt0039431"
"620",1947,"Shocking Miss Pilgrim, The",1681,3,"tt0039819"
"621",1947,"Egg and I, The",2287,3,"tt0039349"
"622",1947,"Paradine Case, The",2330,2,"tt0039694"
"623",1947,"Ghost and Mrs. Muir, The",3047,3,"tt0039420"
"624",1947,"Gunfighters",3112,2,"tt0039441"
"625",1947,"Crossfire",4411,2,"tt0039286"
"626",1947,"Calendar Girl",5779,2,"tt0039236"
"627",1947,"Build My Gallows High",6550,2,"tt0039689"
"628",1947,"Nada",7432,3,"tt0039650"
"629",1947,"Fun &amp; Fancy Free",8053,1,"tt0039404"
"630",1947,"Body and Soul",8619,3,"tt0039204"
"631",1947,"Dishonored Lady",8646,3,"tt0039324"
"632",1947,"Unfinished Dance, The",8729,3,"tt0039938"
"633",1947,"Lady from Shanghai, The",8756,0,"tt0040525"
"634",1947,"Miracle on 34th Street",8989,3,"tt0039628"
"635",1947,"Gentleman&#39;s Agreement",9598,1,"tt0039416"
"636",1947,"Voice of the Turtle, The",10350,3,"tt0039969"
"637",1947,"Dark Passage",10523,2,"tt0039302"
"638",1947,"Monsieur Verdoux",10635,3,"tt0039631"
"639",1948,"Red River",1320,0,"tt0040724"
"640",1948,"Red Shoes, The",1229,3,"tt0040725"
"641",1948,"Hamlet",1232,1,"tt0040416"
"642",1948,"Bonnie Prince Charlie",1236,2,"tt0040183"
"643",1948,"Enchantment",1241,3,"tt0040321"
"644",1948,"Anna Karenina",1262,2,"tt0040098"
"645",1948,"Command Decision",1354,0,"tt0040242"
"646",1948,"Rudolph the Red-Nosed Reindeer",1601,0,"tt0156031"
"647",1948,"Easter Parade",1677,3,"tt0040308"
"648",1948,"Rope",2040,0,"tt0040746"
"649",1948,"Snake Pit, The",2098,3,"tt0040806"
"650",1948,"Casbah",2256,1,"tt0040214"
"651",1948,"Fuller Brush Man, The",2300,1,"tt0040379"
"652",1948,"Mr. Blandings Builds His Dream House",2445,3,"tt0040613"
"653",1948,"Treasure of the Sierra Madre, The",3239,0,"tt0040897"
"654",1948,"I Remember Mama",4390,3,"tt0040458"
"655",1948,"Act of Violence",4944,2,"tt0041088"
"656",1948,"Call Northside 777",5115,1,"tt0040202"
"657",1948,"Joan of Arc",6363,3,"tt0040491"
"658",1948,"Bicycle Thieves",6517,2,"tt0040522"
"659",1948,"Melody Time",8054,1,"tt0040580"
"660",1948,"Macbeth",8264,1,"tt0040558"
"661",1948,"It Happened in Europe",8559,0,"tt0039949"
"662",1948,"Abbott and Costello Meet Frankenstein",10163,3,"tt0040068"
"663",1948,"Naked City, The",10359,1,"tt0040636"
"664",1948,"Key Largo",10524,3,"tt0040506"
"665",1948,"Brighton Rock",10599,3,"tt0039220"
"666",1949,"Third Man, The",611,0,"tt0041959"
"667",1949,"Barkleys of Broadway, The",1684,3,"tt0041158"
"668",1949,"On the Town",1690,3,"tt0041716"
"669",1949,"Adam&#39;s Rib",1716,3,"tt0041090"
"670",1949,"Pinky",1736,3,"tt0041746"
"671",1949,"Caught",1841,3,"tt0040221"
"672",1949,"Set-Up, The",1986,0,"tt0041859"
"673",1949,"Little Women",2232,3,"tt0041594"
"674",1949,"Mighty Joe Young",2651,0,"tt0041650"
"675",1949,"Man on the Eiffel Tower, The",2849,2,"tt0041628"
"676",1949,"Late Spring",3539,3,"tt0041154"
"677",1949,"A Letter to Three Wives",3967,3,"tt0041587"
"678",1949,"Kind Hearts and Coronets",4008,1,"tt0041546"
"679",1949,"Fountainhead, The",4554,1,"tt0041386"
"680",1949,"Heiress, The",6358,3,"tt0041452"
"681",1949,"I Was a Male War Bride",7018,2,"tt0041498"
"682",1949,"Adventures of Ichabod and Mr. Toad, The",7059,0,"tt0041094"
"683",1949,"Under Capricorn",7341,3,"tt0042004"
"684",1949,"All the King&#39;s Men",9597,1,"tt0041113"
"685",1949,"Tarzan&#39;s Magic Fountain",9702,0,"tt0041947"
"686",1949,"Jour de Fete",9982,0,"tt0040497"
"687",1949,"Flame of My Love",10135,3,"tt0042031"
"688",1949,"Flamingo Road",10174,3,"tt0041373"
"689",1949,"Come to the Stable",10420,3,"tt0041257"
"690",1950,"All About Eve",139,3,"tt0042192"
"691",1950,"Sunset Blvd.",608,3,"tt0043014"
"692",1950,"Cinderella",1057,3,"tt0042332"
"693",1950,"Rashomon",1402,0,"tt0042876"
"694",1950,"Summer Stock",1678,3,"tt0043012"
"695",1950,"Asphalt Jungle, The",2099,1,"tt0042208"
"696",1950,"Harvey",2596,2,"tt0042546"
"697",1950,"Orpheus",3295,2,"tt0041719"
"698",1950,"Born Yesterday",3990,3,"tt0042276"
"699",1950,"Flying Saucer, The",4031,1,"tt0042469"
"700",1950,"In a Lonely Place",4417,2,"tt0042593"
"701",1950,"Odette",4521,3,"tt0043871"
"702",1950,"No Way Out",5232,3,"tt0042792"
"703",1950,"D.O.A.",5350,1,"tt0042369"
"704",1950,"Stage Fright",6233,3,"tt0042994"
"705",1950,"Scandal",7144,3,"tt0042958"
"706",1950,"Les enfants terribles",7836,3,"tt0042436"
"707",1950,"Three Secrets",8363,3,"tt0043045"
"708",1950,"Tarzan and the Slave Girl",9700,0,"tt0043025"
"709",1950,"Caged",10059,3,"tt0042296"
"710",1950,"Panic in the Streets",10181,0,"tt0042832"
"711",1951,"Ace In The Hole",871,2,"tt0043338"
"712",1951,"Strangers on a Train",1417,2,"tt0044079"
"713",1951,"Alice in Wonderland",1207,3,"tt0043274"
"714",1951,"African Queen, The",1491,0,"tt0043265"
"715",1951,"Day the Earth Stood Still, The",1916,3,"tt0043456"
"716",1951,"A Streetcar Named Desire",2930,3,"tt0044081"
"717",1951,"Show Boat",2977,3,"tt0044030"
"718",1951,"Diary of a Country Priest",2989,1,"tt0042619"
"719",1951,"An American in Paris",3389,1,"tt0043278"
"720",1951,"Early Summer",3222,3,"tt0043313"
"721",1951,"Thing from Another World, The",3293,1,"tt0044121"
"722",1951,"Bellissima",3825,3,"tt0043332"
"723",1951,"Take Care of My Little Girl",4510,3,"tt0044100"
"724",1951,"Quo Vadis",5092,3,"tt0043949"
"725",1951,"Cause for Alarm!",5739,3,"tt0043390"
"726",1951,"Westward the Women",6498,3,"tt0044205"
"727",1951,"Idiot, The",7157,3,"tt0043614"
"728",1951,"Surcos",7435,3,"tt0044092"
"729",1951,"Tarzan&#39;s Peril",9703,1,"tt0043695"
"730",1952,"Singin&#39; in the Rain",612,3,"tt0045152"
"731",1952,"Magic Box, The",1243,2,"tt0043769"
"732",1952,"Big Sky, The",1465,0,"tt0044419"
"733",1952,"Lovely to Look at",1689,3,"tt0044855"
"734",1952,"High Noon",2704,2,"tt0044706"
"735",1952,"Quiet Man, The",2737,1,"tt0045061"
"736",1952,"Clash by Night",3403,3,"tt0044502"
"737",1952,"Forbidden Games",5972,3,"tt0043686"
"738",1952,"Limelight",6917,1,"tt0044837"
"739",1952,"Snows of Kilimanjaro, The",6941,1,"tt0045162"
"740",1952,"Ikiru",7162,1,"tt0044741"
"741",1952,"Bad and the Beautiful, The",7323,2,"tt0044391"
"742",1952,"Europe &#39;51",8241,3,"tt0043511"
"743",1952,"Greatest Show on Earth, The",9596,2,"tt0044672"
"744",1952,"Tarzan&#39;s Savage Fury",9701,0,"tt0045220"
"745",1952,"Parasakthi",9955,2,"tt0215033"
"746",1952,"Story of Robin Hood and His Merrie Men, The",9975,3,"tt0045197"
"747",1952,"Sound Barrier, The",10402,3,"tt0044446"
"748",1952,"Ivanhoe",10526,2,"tt0044760"
"749",1953,"Julius Caesar",1272,1,"tt0045943"
"750",1953,"Peter Pan",1118,3,"tt0046183"
"751",1953,"Le Salaire de la Peur",1444,1,"tt0046268"
"752",1953,"Roman holiday",1554,3,"tt0046250"
"753",1953,"Mogambo",1362,2,"tt0046085"
"754",1953,"Tokyo Story",1630,3,"tt0046438"
"755",1953,"Band Wagon, The",1692,1,"tt0045537"
"756",1953,"Stalag 17",1883,0,"tt0046359"
"757",1953,"War of the Worlds, The",2375,1,"tt0046534"
"758",1953,"Calamity Jane",2427,3,"tt0045591"
"759",1953,"Gentlemen Prefer Blondes",2547,3,"tt0045810"
"760",1953,"Cruel Sea, The",2553,3,"tt0045659"
"761",1953,"Miss Sadie Thompson",3124,3,"tt0046076"
"762",1953,"Salome",3125,3,"tt0046269"
"763",1953,"Shane",3303,1,"tt0046303"
"764",1953,"Mesa of Lost Women",3958,1,"tt0046066"
"765",1953,"From Here to Eternity",4071,3,"tt0045793"
"766",1953,"Hitch-Hiker, The",4301,0,"tt0045877"
"767",1953,"I Confess",4616,1,"tt0045897"
"768",1953,"Big Heat, The",4854,3,"tt0045555"
"769",1953,"How to Marry a Millionaire",4909,3,"tt0045891"
"770",1953,"Fear and Desire",5366,0,"tt0045758"
"771",1953,"Pickup on South Street",5736,3,"tt0046187"
"772",1953,"Mr. Hulot&#39;s Holiday",5937,3,"tt0046487"
"773",1953,"Ugetsu",5973,2,"tt0046478"
"774",1953,"Summer with Monika",5998,3,"tt0046345"
"775",1953,"Glen or Glenda",6797,0,"tt0045826"
"776",1953,"Wild One, The",7693,1,"tt0047677"
"777",1953,"Beast from 20,000 Fathoms, The",7900,1,"tt0045546"
"778",1953,"Inferno",8011,0,"tt0045911"
"779",1953,"5,000 Fingers of Dr. T., The",8466,0,"tt0045464"
"780",1953,"It Came from Outer Space",8634,2,"tt0045920"
"781",1953,"earrings of Madame de..., The",9004,3,"tt0046022"
"782",1953,"House of Wax",9290,3,"tt0045888"
"783",1953,"Tarzan and the She-Devil",9704,1,"tt0046404"
"784",1953,"Cat Women of the Moon",10171,3,"tt0045609"
"785",1954,"Phffft",586,2,"tt0047349"
"786",1954,"Touchez pas au grisbi",657,1,"tt0046451"
"787",1954,"Seven Brides for Seven Brothers",1351,3,"tt0047472"
"788",1954,"White Christmas",1391,3,"tt0047673"
"789",1954,"Johnny Guitar",1694,2,"tt0047136"
"790",1954,"On the Waterfront",1812,0,"tt0047296"
"791",1954,"20000 Leagues Under the Sea",1965,0,"tt0046672"
"792",1954,"Rear Window",2132,3,"tt0047396"
"793",1954,"Them!",2158,1,"tt0047573"
"794",1954,"Sabrina",2294,3,"tt0047437"
"795",1954,"Hobson&#39;s Choice",2426,3,"tt0047094"
"796",1954,"Knock on Wood",2746,1,"tt0047152"
"797",1954,"Dial M for Murder",3337,0,"tt0046912"
"798",1954,"Shichinin no samurai",3600,0,"tt0047478"
"799",1954,"A Star Is Born",3674,1,"tt0047522"
"800",1954,"Executive Suite",3925,2,"tt0046963"
"801",1954,"Journey to Italy",3954,3,"tt0046511"
"802",1954,"Glenn Miller Story, The",3993,2,"tt0047030"
"803",1954,"Three Coins in the Fountain",4048,3,"tt0047580"
"804",1954,"Late Chrysanthemuns",4710,3,"tt0046750"
"805",1954,"Creature from the Black Lagoon",4883,0,"tt0046876"
"806",1954,"Attila",5124,2,"tt0046731"
"807",1954,"Salt of the Earth",5356,3,"tt0047443"
"808",1954,"Gojira",5505,1,"tt0047034"
"809",1954,"Animal Farm",7346,0,"tt0047834"
"810",1954,"Uwasa no onna",7580,3,"tt0047638"
"811",1954,"Comicos",7610,3,"tt0045665"
"812",1954,"An American in Rome",8109,1,"tt0046705"
"813",1954,"Carmen Jones",8441,3,"tt0046828"
"814",1954,"Miseria e nobilta",9054,3,"tt0047238"
"815",1954,"Jail Bait",9176,3,"tt0047127"
"816",1954,"Caine Mutiny, The",9567,1,"tt0046816"
"817",1954,"Senso",10286,1,"tt0047469"
"818",1955,"To Catch a Thief",782,3,"tt0048728"
"819",1955,"Night of the Hunter, The",878,3,"tt0048424"
"820",1955,"Lady and the Tramp",1170,2,"tt0048280"
"821",1955,"Daddy Long Legs",1693,3,"tt0047969"
"822",1955,"Sommarnattens leende (Smiles of a Summer Night)",1735,2,"tt0048641"
"823",1955,"Ladykillers, The",1827,3,"tt0048281"
"824",1955,"Guys and Dolls",2115,3,"tt0048140"
"825",1955,"Diabolique",2344,3,"tt0046911"
"826",1955,"Dam Busters, The",2552,1,"tt0046889"
"827",1955,"Rebel Without a Cause",2926,1,"tt0048545"
"828",1955,"Fast and the Furious, The",3158,3,"tt0046969"
"829",1955,"Big Combo, The",3339,2,"tt0047878"
"830",1955,"Rififi",3404,1,"tt0048021"
"831",1955,"We&#39;re No Angels",3739,3,"tt0048801"
"832",1955,"Bride of the Monster",4073,3,"tt0047898"
"833",1955,"Tarantula",4108,0,"tt0048696"
"834",1955,"Marty",4442,3,"tt0048356"
"835",1955,"Oklahoma!",4754,3,"tt0048445"
"836",1955,"Seven Year Itch, The",4896,1,"tt0048605"
"837",1955,"Summertime",5165,3,"tt0048673"
"838",1955,"Killer&#39;s Kiss",5403,1,"tt0048254"
"839",1955,"Pather Panchali",5471,3,"tt0048473"
"840",1955,"Godzilla Raids Again",6055,2,"tt0048127"
"841",1955,"This Island Earth",6468,0,"tt0047577"
"842",1955,"Glass Slipper, The",6481,3,"tt0048124"
"843",1955,"My Sister Eileen",6615,3,"tt0048401"
"844",1955,"Prisoner, The",7262,0,"tt0048512"
"845",1955,"Trouble with Harry, The",7360,2,"tt0048750"
"846",1955,"Prodigal, The",7797,3,"tt0048517"
"847",1955,"Les grandes manoeuvres",7878,3,"tt0048133"
"848",1955,"Not as a Stranger",8014,2,"tt0048432"
"849",1955,"Le amiche",10340,3,"tt0047821"
"850",1955,"All That Heaven Allows",10342,3,"tt0047811"
"851",1955,"Lola Mont&egrave;s",10354,3,"tt0048308"
"852",1955,"Bad Day at Black Rock",10527,0,"tt0047849"
"853",1956,"Searchers, The",357,3,"tt0049730"
"854",1956,"Spanish Gardener, The",1559,2,"tt0049787"
"855",1956,"Bad Seed, The",1216,3,"tt0048977"
"856",1956,"King and I, The",1092,2,"tt0049408"
"857",1956,"Iron Petticoat, The",1545,1,"tt0049369"
"858",1956,"Wrong Man, The",2219,1,"tt0051207"
"859",1956,"Forbidden Planet",2306,0,"tt0049223"
"860",1956,"Gunslinger",2647,3,"tt0049287"
"861",1956,"Invasion of the Body Snatchers",2698,3,"tt0049366"
"862",1956,"Court Jester, The",2730,2,"tt0049096"
"863",1956,"War and Peace",2861,3,"tt0049934"
"864",1956,"Bigger Than Life",2904,0,"tt0049010"
"865",1956,"Ten Commandments, The",3076,2,"tt0049833"
"866",1956,"...And God Created Woman",3409,3,"tt0049189"
"867",1956,"Around the World in Eighty Days",3981,0,"tt0048960"
"868",1956,"Proud and Profane, The",4245,3,"tt0049640"
"869",1956,"Indestructible Man",4402,1,"tt0049363"
"870",1956,"Bus Stop",4670,3,"tt0049038"
"871",1956,"Killing, The",5414,1,"tt0049406"
"872",1956,"Aparajito",5470,3,"tt0048956"
"873",1956,"Un condamne a mort s&#39;est echappe ou Le vent souffle ou il veut",5555,0,"tt0049902"
"874",1956,"Rodan",6064,1,"tt0049782"
"875",1956,"Man Who Never Was, The",6308,3,"tt0049471"
"876",1956,"High Society",6641,3,"tt0049314"
"877",1956,"Calle mayor [Main Street]",7394,3,"tt0049043"
"878",1956,"Man Who Knew Too Much, The",7442,2,"tt0049470"
"879",1956,"Flowing",8314,3,"tt0049537"
"880",1956,"Unguarded Moment, The",8358,1,"tt0049904"
"881",1956,"Eyewitness",8398,3,"tt0049196"
"882",1956,"Sissi - The Young Empress",8872,3,"tt0049762"
"883",1956,"La banda degli onesti",9055,2,"tt0048981"
"884",1956,"Captain from Kopenick, The",9719,1,"tt0049293"
"885",1956,"Le coup du berger",9993,3,"tt0049095"
"886",1956,"Autumn Leaves",10346,3,"tt0048967"
"887",1956,"Baby Doll",10348,3,"tt0048973"
